dfg;12;Male;Slotsplassen 1;692
Asim;30;Male;Slotsplassen 1;693
peder;30;Male;Slotsplassen 1;694
racel;22;female;Slotsplassen 1;695
dfg;12;Male;Slotsplassen 1;696
Asim;30;Male;Slotsplassen 1;697
peder;30;Male;Slotsplassen 1;698
racel;22;female;Slotsplassen 1;699
dfg;12;Male;Slotsplassen 1;700
Asim;30;Male;Slotsplassen 1;701
peder;30;Male;Slotsplassen 1;702
racel;22;female;Slotsplassen 1;703
dfg;12;Male;Slotsplassen 1;704
Asim;30;Male;Slotsplassen 1;705
peder;30;Male;Slotsplassen 1;706
racel;22;female;Slotsplassen 1;707
dfg;12;Male;Slotsplassen 1;708
Asim;30;Male;Slotsplassen 1;709
peder;30;Male;Slotsplassen 1;710
racel;22;female;Slotsplassen 1;711
dfg;12;Male;Slotsplassen 1;712
Asim;30;Male;Slotsplassen 1;713
peder;30;Male;Slotsplassen 1;714
racel;22;female;Slotsplassen 1;715
dfg;12;Male;Slotsplassen 1;716
Asim;30;Male;Slotsplassen 1;717
peder;30;Male;Slotsplassen 1;718
racel;22;female;Slotsplassen 1;719
dfg;12;Male;Slotsplassen 1;720
Asim;30;Male;Slotsplassen 1;721
peder;30;Male;Slotsplassen 1;722
racel;22;female;Slotsplassen 1;723
dfg;12;Male;Slotsplassen 1;724
Asim;30;Male;Slotsplassen 1;725
peder;30;Male;Slotsplassen 1;726
racel;22;female;Slotsplassen 1;727
dfg;12;Male;Slotsplassen 1;728
Asim;30;Male;Slotsplassen 1;729
peder;30;Male;Slotsplassen 1;730
racel;22;female;Slotsplassen 1;731
dfg;12;Male;Slotsplassen 1;732
Asim;30;Male;Slotsplassen 1;733
peder;30;Male;Slotsplassen 1;734
racel;22;female;Slotsplassen 1;735
dfg;12;Male;Slotsplassen 1;736
Asim;30;Male;Slotsplassen 1;737
peder;30;Male;Slotsplassen 1;738
racel;22;female;Slotsplassen 1;739
dfg;12;Male;Slotsplassen 1;740
Asim;30;Male;Slotsplassen 1;741
peder;30;Male;Slotsplassen 1;742
racel;22;female;Slotsplassen 1;743
dfg;12;Male;Slotsplassen 1;744
Asim;30;Male;Slotsplassen 1;745
peder;30;Male;Slotsplassen 1;746
racel;22;female;Slotsplassen 1;747
dfg;12;Male;Slotsplassen 1;748
Asim;30;Male;Slotsplassen 1;749
peder;30;Male;Slotsplassen 1;750
racel;22;female;Slotsplassen 1;751
dfg;12;Male;Slotsplassen 1;752
Asim;30;Male;Slotsplassen 1;753
peder;30;Male;Slotsplassen 1;754
racel;22;female;Slotsplassen 1;755
dfg;12;Male;Slotsplassen 1;756
Asim;30;Male;Slotsplassen 1;757
peder;30;Male;Slotsplassen 1;758
racel;22;female;Slotsplassen 1;759
dfg;12;Male;Slotsplassen 1;760
Asim;30;Male;Slotsplassen 1;761
peder;30;Male;Slotsplassen 1;762
racel;22;female;Slotsplassen 1;763
dfg;12;Male;Slotsplassen 1;764
Asim;30;Male;Slotsplassen 1;765
peder;30;Male;Slotsplassen 1;766
racel;22;female;Slotsplassen 1;767
dfg;12;Male;Slotsplassen 1;768
Asim;30;Male;Slotsplassen 1;769
peder;30;Male;Slotsplassen 1;770
racel;22;female;Slotsplassen 1;771
dfg;12;Male;Slotsplassen 1;772
Asim;30;Male;Slotsplassen 1;773
peder;30;Male;Slotsplassen 1;774
racel;22;female;Slotsplassen 1;775
dfg;12;Male;Slotsplassen 1;776
Asim;30;Male;Slotsplassen 1;777
peder;30;Male;Slotsplassen 1;778
racel;22;female;Slotsplassen 1;779
dfg;12;Male;Slotsplassen 1;780
Asim;30;Male;Slotsplassen 1;781
peder;30;Male;Slotsplassen 1;782
racel;22;female;Slotsplassen 1;783
dfg;12;Male;Slotsplassen 1;784
Asim;30;Male;Slotsplassen 1;785
peder;30;Male;Slotsplassen 1;786
racel;22;female;Slotsplassen 1;787
dfg;12;Male;Slotsplassen 1;788
Asim;30;Male;Slotsplassen 1;789
peder;30;Male;Slotsplassen 1;790
racel;22;female;Slotsplassen 1;791
dfg;12;Male;Slotsplassen 1;792
Asim;30;Male;Slotsplassen 1;793
peder;30;Male;Slotsplassen 1;794
racel;22;female;Slotsplassen 1;795
dfg;12;Male;Slotsplassen 1;796
Asim;30;Male;Slotsplassen 1;797
peder;30;Male;Slotsplassen 1;798
racel;22;female;Slotsplassen 1;799
dfg;12;Male;Slotsplassen 1;800
Asim;30;Male;Slotsplassen 1;801
peder;30;Male;Slotsplassen 1;802
racel;22;female;Slotsplassen 1;803
dfg;12;Male;Slotsplassen 1;804
Asim;30;Male;Slotsplassen 1;805
peder;30;Male;Slotsplassen 1;806
racel;22;female;Slotsplassen 1;807
dfg;12;Male;Slotsplassen 1;808
Asim;30;Male;Slotsplassen 1;809
peder;30;Male;Slotsplassen 1;810
racel;22;female;Slotsplassen 1;811
dfg;12;Male;Slotsplassen 1;812
Asim;30;Male;Slotsplassen 1;813
peder;30;Male;Slotsplassen 1;814
racel;22;female;Slotsplassen 1;815
dfg;12;Male;Slotsplassen 1;816
Asim;30;Male;Slotsplassen 1;817
peder;30;Male;Slotsplassen 1;818
racel;22;female;Slotsplassen 1;819
dfg;12;Male;Slotsplassen 1;820
Asim;30;Male;Slotsplassen 1;821
peder;30;Male;Slotsplassen 1;822
racel;22;female;Slotsplassen 1;823
dfg;12;Male;Slotsplassen 1;824
Asim;30;Male;Slotsplassen 1;825
peder;30;Male;Slotsplassen 1;826
racel;22;female;Slotsplassen 1;827
dfg;12;Male;Slotsplassen 1;828
Asim;30;Male;Slotsplassen 1;829
peder;30;Male;Slotsplassen 1;830
racel;22;female;Slotsplassen 1;831
dfg;12;Male;Slotsplassen 1;832
Asim;30;Male;Slotsplassen 1;833
peder;30;Male;Slotsplassen 1;834
racel;22;female;Slotsplassen 1;835
dfg;12;Male;Slotsplassen 1;836
Asim;30;Male;Slotsplassen 1;837
peder;30;Male;Slotsplassen 1;838
racel;22;female;Slotsplassen 1;839
dfg;12;Male;Slotsplassen 1;840
Asim;30;Male;Slotsplassen 1;841
peder;30;Male;Slotsplassen 1;842
racel;22;female;Slotsplassen 1;843
dfg;12;Male;Slotsplassen 1;844
Asim;30;Male;Slotsplassen 1;845
peder;30;Male;Slotsplassen 1;846
racel;22;female;Slotsplassen 1;847
dfg;12;Male;Slotsplassen 1;848
Asim;30;Male;Slotsplassen 1;849
peder;30;Male;Slotsplassen 1;850
racel;22;female;Slotsplassen 1;851
dfg;12;Male;Slotsplassen 1;852
Asim;30;Male;Slotsplassen 1;853
peder;30;Male;Slotsplassen 1;854
racel;22;female;Slotsplassen 1;855
dfg;12;Male;Slotsplassen 1;856
Asim;30;Male;Slotsplassen 1;857
peder;30;Male;Slotsplassen 1;858
racel;22;female;Slotsplassen 1;859
dfg;12;Male;Slotsplassen 1;860
Asim;30;Male;Slotsplassen 1;861
peder;30;Male;Slotsplassen 1;862
racel;22;female;Slotsplassen 1;863
dfg;12;Male;Slotsplassen 1;864
Asim;30;Male;Slotsplassen 1;865
peder;30;Male;Slotsplassen 1;866
racel;22;female;Slotsplassen 1;867
dfg;12;Male;Slotsplassen 1;868
Asim;30;Male;Slotsplassen 1;869
peder;30;Male;Slotsplassen 1;870
racel;22;female;Slotsplassen 1;871
dfg;12;Male;Slotsplassen 1;872
Asim;30;Male;Slotsplassen 1;873
peder;30;Male;Slotsplassen 1;874
racel;22;female;Slotsplassen 1;875
dfg;12;Male;Slotsplassen 1;876
Asim;30;Male;Slotsplassen 1;877
peder;30;Male;Slotsplassen 1;878
racel;22;female;Slotsplassen 1;879
dfg;12;Male;Slotsplassen 1;880
Asim;30;Male;Slotsplassen 1;881
peder;30;Male;Slotsplassen 1;882
racel;22;female;Slotsplassen 1;883
dfg;12;Male;Slotsplassen 1;884
Asim;30;Male;Slotsplassen 1;885
peder;30;Male;Slotsplassen 1;886
racel;22;female;Slotsplassen 1;887
dfg;12;Male;Slotsplassen 1;888
Asim;30;Male;Slotsplassen 1;889
peder;30;Male;Slotsplassen 1;890
racel;22;female;Slotsplassen 1;891
dfg;12;Male;Slotsplassen 1;892
Asim;30;Male;Slotsplassen 1;893
peder;30;Male;Slotsplassen 1;894
racel;22;female;Slotsplassen 1;895
dfg;12;Male;Slotsplassen 1;896
Asim;30;Male;Slotsplassen 1;897
peder;30;Male;Slotsplassen 1;898
racel;22;female;Slotsplassen 1;899
dfg;12;Male;Slotsplassen 1;900
Asim;30;Male;Slotsplassen 1;901
peder;30;Male;Slotsplassen 1;902
racel;22;female;Slotsplassen 1;903
dfg;12;Male;Slotsplassen 1;904
Asim;30;Male;Slotsplassen 1;905
peder;30;Male;Slotsplassen 1;906
racel;22;female;Slotsplassen 1;907
dfg;12;Male;Slotsplassen 1;908
Asim;30;Male;Slotsplassen 1;909
peder;30;Male;Slotsplassen 1;910
racel;22;female;Slotsplassen 1;911
dfg;12;Male;Slotsplassen 1;912
Asim;30;Male;Slotsplassen 1;913
peder;30;Male;Slotsplassen 1;914
racel;22;female;Slotsplassen 1;915
dfg;12;Male;Slotsplassen 1;916
Asim;30;Male;Slotsplassen 1;917
peder;30;Male;Slotsplassen 1;918
racel;22;female;Slotsplassen 1;919
dfg;12;Male;Slotsplassen 1;920
Asim;30;Male;Slotsplassen 1;921
peder;30;Male;Slotsplassen 1;922
racel;22;female;Slotsplassen 1;923
dfg;12;Male;Slotsplassen 1;924
Asim;30;Male;Slotsplassen 1;925
peder;30;Male;Slotsplassen 1;926
racel;22;female;Slotsplassen 1;927
dfg;12;Male;Slotsplassen 1;928
Asim;30;Male;Slotsplassen 1;929
peder;30;Male;Slotsplassen 1;930
racel;22;female;Slotsplassen 1;931
dfg;12;Male;Slotsplassen 1;932
Asim;30;Male;Slotsplassen 1;933
peder;30;Male;Slotsplassen 1;934
racel;22;female;Slotsplassen 1;935
dfg;12;Male;Slotsplassen 1;936
Asim;30;Male;Slotsplassen 1;937
peder;30;Male;Slotsplassen 1;938
racel;22;female;Slotsplassen 1;939
dfg;12;Male;Slotsplassen 1;940
Asim;30;Male;Slotsplassen 1;941
peder;30;Male;Slotsplassen 1;942
racel;22;female;Slotsplassen 1;943
dfg;12;Male;Slotsplassen 1;944
Asim;30;Male;Slotsplassen 1;945
peder;30;Male;Slotsplassen 1;946
racel;22;female;Slotsplassen 1;947
dfg;12;Male;Slotsplassen 1;948
Asim;30;Male;Slotsplassen 1;949
peder;30;Male;Slotsplassen 1;950
racel;22;female;Slotsplassen 1;951
dfg;12;Male;Slotsplassen 1;952
Asim;30;Male;Slotsplassen 1;953
peder;30;Male;Slotsplassen 1;954
racel;22;female;Slotsplassen 1;955
dfg;12;Male;Slotsplassen 1;956
Asim;30;Male;Slotsplassen 1;957
peder;30;Male;Slotsplassen 1;958
racel;22;female;Slotsplassen 1;959
dfg;12;Male;Slotsplassen 1;960
Asim;30;Male;Slotsplassen 1;961
peder;30;Male;Slotsplassen 1;962
racel;22;female;Slotsplassen 1;963
dfg;12;Male;Slotsplassen 1;964
Asim;30;Male;Slotsplassen 1;965
peder;30;Male;Slotsplassen 1;966
racel;22;female;Slotsplassen 1;967
dfg;12;Male;Slotsplassen 1;968
Asim;30;Male;Slotsplassen 1;969
peder;30;Male;Slotsplassen 1;970
racel;22;female;Slotsplassen 1;971
dfg;12;Male;Slotsplassen 1;972
Asim;30;Male;Slotsplassen 1;973
peder;30;Male;Slotsplassen 1;974
racel;22;female;Slotsplassen 1;975
dfg;12;Male;Slotsplassen 1;976
Asim;30;Male;Slotsplassen 1;977
peder;30;Male;Slotsplassen 1;978
racel;22;female;Slotsplassen 1;979
dfg;12;Male;Slotsplassen 1;980
Asim;30;Male;Slotsplassen 1;981
peder;30;Male;Slotsplassen 1;982
racel;22;female;Slotsplassen 1;983
dfg;12;Male;Slotsplassen 1;984
Asim;30;Male;Slotsplassen 1;985
peder;30;Male;Slotsplassen 1;986
racel;22;female;Slotsplassen 1;987
dfg;12;Male;Slotsplassen 1;988
Asim;30;Male;Slotsplassen 1;989
peder;30;Male;Slotsplassen 1;990
racel;22;female;Slotsplassen 1;991
dfg;12;Male;Slotsplassen 1;992
Asim;30;Male;Slotsplassen 1;993
peder;30;Male;Slotsplassen 1;994
racel;22;female;Slotsplassen 1;995
dfg;12;Male;Slotsplassen 1;996
Asim;30;Male;Slotsplassen 1;997
peder;30;Male;Slotsplassen 1;998
racel;22;female;Slotsplassen 1;999
dfg;12;Male;Slotsplassen 1;1000
Asim;30;Male;Slotsplassen 1;1001
peder;30;Male;Slotsplassen 1;1002
racel;22;female;Slotsplassen 1;1003
dfg;12;Male;Slotsplassen 1;1004
Asim;30;Male;Slotsplassen 1;1005
peder;30;Male;Slotsplassen 1;1006
racel;22;female;Slotsplassen 1;1007
dfg;12;Male;Slotsplassen 1;1008
Asim;30;Male;Slotsplassen 1;1009
peder;30;Male;Slotsplassen 1;1010
racel;22;female;Slotsplassen 1;1011
dfg;12;Male;Slotsplassen 1;1012
Asim;30;Male;Slotsplassen 1;1013
peder;30;Male;Slotsplassen 1;1014
racel;22;female;Slotsplassen 1;1015
dfg;12;Male;Slotsplassen 1;1016
Asim;30;Male;Slotsplassen 1;1017
peder;30;Male;Slotsplassen 1;1018
racel;22;female;Slotsplassen 1;1019
dfg;12;Male;Slotsplassen 1;1020
Asim;30;Male;Slotsplassen 1;1021
peder;30;Male;Slotsplassen 1;1022
racel;22;female;Slotsplassen 1;1023
dfg;12;Male;Slotsplassen 1;1024
Asim;30;Male;Slotsplassen 1;1025
peder;30;Male;Slotsplassen 1;1026
racel;22;female;Slotsplassen 1;1027
dfg;12;Male;Slotsplassen 1;1028
Asim;30;Male;Slotsplassen 1;1029
peder;30;Male;Slotsplassen 1;1030
racel;22;female;Slotsplassen 1;1031
dfg;12;Male;Slotsplassen 1;1032
Asim;30;Male;Slotsplassen 1;1033
peder;30;Male;Slotsplassen 1;1034
racel;22;female;Slotsplassen 1;1035
dfg;12;Male;Slotsplassen 1;1036
Asim;30;Male;Slotsplassen 1;1037
peder;30;Male;Slotsplassen 1;1038
racel;22;female;Slotsplassen 1;1039
dfg;12;Male;Slotsplassen 1;1040
Asim;30;Male;Slotsplassen 1;1041
peder;30;Male;Slotsplassen 1;1042
racel;22;female;Slotsplassen 1;1043
dfg;12;Male;Slotsplassen 1;1044
Asim;30;Male;Slotsplassen 1;1045
peder;30;Male;Slotsplassen 1;1046
racel;22;female;Slotsplassen 1;1047
dfg;12;Male;Slotsplassen 1;1048
Asim;30;Male;Slotsplassen 1;1049
peder;30;Male;Slotsplassen 1;1050
racel;22;female;Slotsplassen 1;1051
dfg;12;Male;Slotsplassen 1;1052
Asim;30;Male;Slotsplassen 1;1053
peder;30;Male;Slotsplassen 1;1054
racel;22;female;Slotsplassen 1;1055
dfg;12;Male;Slotsplassen 1;1056
Asim;30;Male;Slotsplassen 1;1057
peder;30;Male;Slotsplassen 1;1058
racel;22;female;Slotsplassen 1;1059
dfg;12;Male;Slotsplassen 1;1060
Asim;30;Male;Slotsplassen 1;1061
peder;30;Male;Slotsplassen 1;1062
racel;22;female;Slotsplassen 1;1063
dfg;12;Male;Slotsplassen 1;1064
Asim;30;Male;Slotsplassen 1;1065
peder;30;Male;Slotsplassen 1;1066
racel;22;female;Slotsplassen 1;1067
dfg;12;Male;Slotsplassen 1;1068
Asim;30;Male;Slotsplassen 1;1069
peder;30;Male;Slotsplassen 1;1070
racel;22;female;Slotsplassen 1;1071
dfg;12;Male;Slotsplassen 1;1072
Asim;30;Male;Slotsplassen 1;1073
peder;30;Male;Slotsplassen 1;1074
racel;22;female;Slotsplassen 1;1075
dfg;12;Male;Slotsplassen 1;1076
Asim;30;Male;Slotsplassen 1;1077
peder;30;Male;Slotsplassen 1;1078
racel;22;female;Slotsplassen 1;1079
dfg;12;Male;Slotsplassen 1;1080
Asim;30;Male;Slotsplassen 1;1081
peder;30;Male;Slotsplassen 1;1082
racel;22;female;Slotsplassen 1;1083
dfg;12;Male;Slotsplassen 1;1084
Asim;30;Male;Slotsplassen 1;1085
peder;30;Male;Slotsplassen 1;1086
racel;22;female;Slotsplassen 1;1087
dfg;12;Male;Slotsplassen 1;1088
Asim;30;Male;Slotsplassen 1;1089
peder;30;Male;Slotsplassen 1;1090
racel;22;female;Slotsplassen 1;1091
dfg;12;Male;Slotsplassen 1;1092
Asim;30;Male;Slotsplassen 1;1093
peder;30;Male;Slotsplassen 1;1094
racel;22;female;Slotsplassen 1;1095
dfg;12;Male;Slotsplassen 1;1096
Asim;30;Male;Slotsplassen 1;1097
peder;30;Male;Slotsplassen 1;1098
racel;22;female;Slotsplassen 1;1099
dfg;12;Male;Slotsplassen 1;1100
Asim;30;Male;Slotsplassen 1;1101
peder;30;Male;Slotsplassen 1;1102
racel;22;female;Slotsplassen 1;1103
dfg;12;Male;Slotsplassen 1;1104
Asim;30;Male;Slotsplassen 1;1105
peder;30;Male;Slotsplassen 1;1106
racel;22;female;Slotsplassen 1;1107
dfg;12;Male;Slotsplassen 1;1108
Asim;30;Male;Slotsplassen 1;1109
peder;30;Male;Slotsplassen 1;1110
racel;22;female;Slotsplassen 1;1111
dfg;12;Male;Slotsplassen 1;1112
Asim;30;Male;Slotsplassen 1;1113
peder;30;Male;Slotsplassen 1;1114
racel;22;female;Slotsplassen 1;1115
dfg;12;Male;Slotsplassen 1;1116
Asim;30;Male;Slotsplassen 1;1117
peder;30;Male;Slotsplassen 1;1118
racel;22;female;Slotsplassen 1;1119
dfg;12;Male;Slotsplassen 1;1120
Asim;30;Male;Slotsplassen 1;1121
peder;30;Male;Slotsplassen 1;1122
racel;22;female;Slotsplassen 1;1123
dfg;12;Male;Slotsplassen 1;1124
Asim;30;Male;Slotsplassen 1;1125
peder;30;Male;Slotsplassen 1;1126
racel;22;female;Slotsplassen 1;1127
dfg;12;Male;Slotsplassen 1;1128
Asim;30;Male;Slotsplassen 1;1129
peder;30;Male;Slotsplassen 1;1130
racel;22;female;Slotsplassen 1;1131
dfg;12;Male;Slotsplassen 1;1132
Asim;30;Male;Slotsplassen 1;1133
peder;30;Male;Slotsplassen 1;1134
racel;22;female;Slotsplassen 1;1135
dfg;12;Male;Slotsplassen 1;1136
Asim;30;Male;Slotsplassen 1;1137
peder;30;Male;Slotsplassen 1;1138
racel;22;female;Slotsplassen 1;1139
dfg;12;Male;Slotsplassen 1;1140
Asim;30;Male;Slotsplassen 1;1141
peder;30;Male;Slotsplassen 1;1142
racel;22;female;Slotsplassen 1;1143
dfg;12;Male;Slotsplassen 1;1144
Asim;30;Male;Slotsplassen 1;1145
peder;30;Male;Slotsplassen 1;1146
racel;22;female;Slotsplassen 1;1147
dfg;12;Male;Slotsplassen 1;1148
Asim;30;Male;Slotsplassen 1;1149
peder;30;Male;Slotsplassen 1;1150
racel;22;female;Slotsplassen 1;1151
dfg;12;Male;Slotsplassen 1;1152
Asim;30;Male;Slotsplassen 1;1153
peder;30;Male;Slotsplassen 1;1154
racel;22;female;Slotsplassen 1;1155
dfg;12;Male;Slotsplassen 1;1156
Asim;30;Male;Slotsplassen 1;1157
peder;30;Male;Slotsplassen 1;1158
racel;22;female;Slotsplassen 1;1159
dfg;12;Male;Slotsplassen 1;1160
Asim;30;Male;Slotsplassen 1;1161
peder;30;Male;Slotsplassen 1;1162
racel;22;female;Slotsplassen 1;1163
dfg;12;Male;Slotsplassen 1;1164
Asim;30;Male;Slotsplassen 1;1165
peder;30;Male;Slotsplassen 1;1166
racel;22;female;Slotsplassen 1;1167
dfg;12;Male;Slotsplassen 1;1168
Asim;30;Male;Slotsplassen 1;1169
peder;30;Male;Slotsplassen 1;1170
racel;22;female;Slotsplassen 1;1171
dfg;12;Male;Slotsplassen 1;1172
Asim;30;Male;Slotsplassen 1;1173
peder;30;Male;Slotsplassen 1;1174
racel;22;female;Slotsplassen 1;1175
dfg;12;Male;Slotsplassen 1;1176
Asim;30;Male;Slotsplassen 1;1177
peder;30;Male;Slotsplassen 1;1178
racel;22;female;Slotsplassen 1;1179
dfg;12;Male;Slotsplassen 1;1180
Asim;30;Male;Slotsplassen 1;1181
peder;30;Male;Slotsplassen 1;1182
racel;22;female;Slotsplassen 1;1183
dfg;12;Male;Slotsplassen 1;1184
Asim;30;Male;Slotsplassen 1;1185
peder;30;Male;Slotsplassen 1;1186
racel;22;female;Slotsplassen 1;1187
dfg;12;Male;Slotsplassen 1;1188
Asim;30;Male;Slotsplassen 1;1189
peder;30;Male;Slotsplassen 1;1190
racel;22;female;Slotsplassen 1;1191
dfg;12;Male;Slotsplassen 1;1192
Asim;30;Male;Slotsplassen 1;1193
peder;30;Male;Slotsplassen 1;1194
racel;22;female;Slotsplassen 1;1195
dfg;12;Male;Slotsplassen 1;1196
Asim;30;Male;Slotsplassen 1;1197
peder;30;Male;Slotsplassen 1;1198
racel;22;female;Slotsplassen 1;1199
dfg;12;Male;Slotsplassen 1;1200
Asim;30;Male;Slotsplassen 1;1201
peder;30;Male;Slotsplassen 1;1202
racel;22;female;Slotsplassen 1;1203
dfg;12;Male;Slotsplassen 1;1204
Asim;30;Male;Slotsplassen 1;1205
peder;30;Male;Slotsplassen 1;1206
racel;22;female;Slotsplassen 1;1207
dfg;12;Male;Slotsplassen 1;1208
Asim;30;Male;Slotsplassen 1;1209
peder;30;Male;Slotsplassen 1;1210
racel;22;female;Slotsplassen 1;1211
dfg;12;Male;Slotsplassen 1;1212
Asim;30;Male;Slotsplassen 1;1213
peder;30;Male;Slotsplassen 1;1214
racel;22;female;Slotsplassen 1;1215
dfg;12;Male;Slotsplassen 1;1216
Asim;30;Male;Slotsplassen 1;1217
peder;30;Male;Slotsplassen 1;1218
racel;22;female;Slotsplassen 1;1219
dfg;12;Male;Slotsplassen 1;1220
Asim;30;Male;Slotsplassen 1;1221
peder;30;Male;Slotsplassen 1;1222
racel;22;female;Slotsplassen 1;1223
dfg;12;Male;Slotsplassen 1;1224
Asim;30;Male;Slotsplassen 1;1225
peder;30;Male;Slotsplassen 1;1226
racel;22;female;Slotsplassen 1;1227
dfg;12;Male;Slotsplassen 1;1228
Asim;30;Male;Slotsplassen 1;1229
peder;30;Male;Slotsplassen 1;1230
racel;22;female;Slotsplassen 1;1231
dfg;12;Male;Slotsplassen 1;1232
Asim;30;Male;Slotsplassen 1;1233
peder;30;Male;Slotsplassen 1;1234
racel;22;female;Slotsplassen 1;1235
dfg;12;Male;Slotsplassen 1;1236
Asim;30;Male;Slotsplassen 1;1237
peder;30;Male;Slotsplassen 1;1238
racel;22;female;Slotsplassen 1;1239
dfg;12;Male;Slotsplassen 1;1240
Asim;30;Male;Slotsplassen 1;1241
peder;30;Male;Slotsplassen 1;1242
racel;22;female;Slotsplassen 1;1243
dfg;12;Male;Slotsplassen 1;1244
Asim;30;Male;Slotsplassen 1;1245
peder;30;Male;Slotsplassen 1;1246
racel;22;female;Slotsplassen 1;1247
dfg;12;Male;Slotsplassen 1;1248
Asim;30;Male;Slotsplassen 1;1249
peder;30;Male;Slotsplassen 1;1250
racel;22;female;Slotsplassen 1;1251
dfg;12;Male;Slotsplassen 1;1252
Asim;30;Male;Slotsplassen 1;1253
peder;30;Male;Slotsplassen 1;1254
racel;22;female;Slotsplassen 1;1255
dfg;12;Male;Slotsplassen 1;1256
Asim;30;Male;Slotsplassen 1;1257
peder;30;Male;Slotsplassen 1;1258
racel;22;female;Slotsplassen 1;1259
dfg;12;Male;Slotsplassen 1;1260
Asim;30;Male;Slotsplassen 1;1261
peder;30;Male;Slotsplassen 1;1262
racel;22;female;Slotsplassen 1;1263
dfg;12;Male;Slotsplassen 1;1264
Asim;30;Male;Slotsplassen 1;1265
peder;30;Male;Slotsplassen 1;1266
racel;22;female;Slotsplassen 1;1267
dfg;12;Male;Slotsplassen 1;1268
Asim;30;Male;Slotsplassen 1;1269
peder;30;Male;Slotsplassen 1;1270
racel;22;female;Slotsplassen 1;1271
dfg;12;Male;Slotsplassen 1;1272
Asim;30;Male;Slotsplassen 1;1273
peder;30;Male;Slotsplassen 1;1274
racel;22;female;Slotsplassen 1;1275
dfg;12;Male;Slotsplassen 1;1276
Asim;30;Male;Slotsplassen 1;1277
peder;30;Male;Slotsplassen 1;1278
racel;22;female;Slotsplassen 1;1279
dfg;12;Male;Slotsplassen 1;1280
Asim;30;Male;Slotsplassen 1;1281
peder;30;Male;Slotsplassen 1;1282
racel;22;female;Slotsplassen 1;1283
dfg;12;Male;Slotsplassen 1;1284
Asim;30;Male;Slotsplassen 1;1285
peder;30;Male;Slotsplassen 1;1286
racel;22;female;Slotsplassen 1;1287
dfg;12;Male;Slotsplassen 1;1288
Asim;30;Male;Slotsplassen 1;1289
peder;30;Male;Slotsplassen 1;1290
racel;22;female;Slotsplassen 1;1291
dfg;12;Male;Slotsplassen 1;1292
Asim;30;Male;Slotsplassen 1;1293
peder;30;Male;Slotsplassen 1;1294
racel;22;female;Slotsplassen 1;1295
dfg;12;Male;Slotsplassen 1;1296
Asim;30;Male;Slotsplassen 1;1297
peder;30;Male;Slotsplassen 1;1298
racel;22;female;Slotsplassen 1;1299
dfg;12;Male;Slotsplassen 1;1300
Asim;30;Male;Slotsplassen 1;1301
peder;30;Male;Slotsplassen 1;1302
racel;22;female;Slotsplassen 1;1303
dfg;12;Male;Slotsplassen 1;1304
Asim;30;Male;Slotsplassen 1;1305
peder;30;Male;Slotsplassen 1;1306
racel;22;female;Slotsplassen 1;1307
dfg;12;Male;Slotsplassen 1;1308
Asim;30;Male;Slotsplassen 1;1309
peder;30;Male;Slotsplassen 1;1310
racel;22;female;Slotsplassen 1;1311
dfg;12;Male;Slotsplassen 1;1312
Asim;30;Male;Slotsplassen 1;1313
peder;30;Male;Slotsplassen 1;1314
racel;22;female;Slotsplassen 1;1315
dfg;12;Male;Slotsplassen 1;1316
Asim;30;Male;Slotsplassen 1;1317
peder;30;Male;Slotsplassen 1;1318
racel;22;female;Slotsplassen 1;1319
dfg;12;Male;Slotsplassen 1;1320
Asim;30;Male;Slotsplassen 1;1321
peder;30;Male;Slotsplassen 1;1322
racel;22;female;Slotsplassen 1;1323
dfg;12;Male;Slotsplassen 1;1324
Asim;30;Male;Slotsplassen 1;1325
peder;30;Male;Slotsplassen 1;1326
racel;22;female;Slotsplassen 1;1327
dfg;12;Male;Slotsplassen 1;1328
Asim;30;Male;Slotsplassen 1;1329
peder;30;Male;Slotsplassen 1;1330
racel;22;female;Slotsplassen 1;1331
dfg;12;Male;Slotsplassen 1;1332
Asim;30;Male;Slotsplassen 1;1333
peder;30;Male;Slotsplassen 1;1334
racel;22;female;Slotsplassen 1;1335
dfg;12;Male;Slotsplassen 1;1336
Asim;30;Male;Slotsplassen 1;1337
peder;30;Male;Slotsplassen 1;1338
racel;22;female;Slotsplassen 1;1339
dfg;12;Male;Slotsplassen 1;1340
Asim;30;Male;Slotsplassen 1;1341
peder;30;Male;Slotsplassen 1;1342
racel;22;female;Slotsplassen 1;1343
dfg;12;Male;Slotsplassen 1;1344
Asim;30;Male;Slotsplassen 1;1345
peder;30;Male;Slotsplassen 1;1346
racel;22;female;Slotsplassen 1;1347
dfg;12;Male;Slotsplassen 1;1348
Asim;30;Male;Slotsplassen 1;1349
peder;30;Male;Slotsplassen 1;1350
racel;22;female;Slotsplassen 1;1351
dfg;12;Male;Slotsplassen 1;1352
Asim;30;Male;Slotsplassen 1;1353
peder;30;Male;Slotsplassen 1;1354
racel;22;female;Slotsplassen 1;1355
dfg;12;Male;Slotsplassen 1;1356
Asim;30;Male;Slotsplassen 1;1357
peder;30;Male;Slotsplassen 1;1358
racel;22;female;Slotsplassen 1;1359
dfg;12;Male;Slotsplassen 1;1360
Asim;30;Male;Slotsplassen 1;1361
peder;30;Male;Slotsplassen 1;1362
racel;22;female;Slotsplassen 1;1363
dfg;12;Male;Slotsplassen 1;1364
